Date (dd/mm/yyyy),CustomerID,PromotionID,Product ID,Units Sold,Price Per Unit,Total Sales,Discount Percentage,Discount Value,Net Sales
23-08-2020,35,0,P014,1,,,,,
03-10-2020,45,0,P022,1,,,,,
22-07-2023,44,PR004,P005,2,,,,,
30-05-2020,28,PR001,P011,1,,,,,
13-04-2022,25,PR001,P019,2,,,,,
08-04-2020,25,PR001,P025,2,,,,,
21-06-2022,35,0,P020,2,,,,,
20-08-2021,21,0,P011,2,,,,,
09-10-2021,24,0,P028,2,,,,,
05-08-2023,33,0,P011,3,,,,,
28-09-2020,48,0,P025,3,,,,,
01-03-2023,3,0,P026,2,,,,,
15-12-2021,50,0,P003,2,,,,,
27-12-2020,50,0,P029,1,,,,,
13-01-2021,3,0,P017,2,,,,,
08-02-2020,21,0,P016,2,,,,,
09-08-2020,31,0,P006,1,,,,,
07-11-2021,36,0,P029,3,,,,,
07-11-2022,11,0,P020,3,,,,,
08-01-2023,13,0,P028,3,,,,,
07-05-2022,4,PR001,P027,2,,,,,
24-01-2022,33,0,P025,2,,,,,
20-01-2021,31,0,P012,2,,,,,
15-10-2022,21,0,P028,2,,,,,
16-12-2021,31,0,P005,2,,,,,
19-10-2020,22,0,P028,2,,,,,
27-04-2021,13,PR001,P002,1,,,,,
04-10-2020,26,0,P017,2,,,,,
30-03-2020,43,0,P007,3,,,,,
07-07-2021,46,0,P027,2,,,,,
22-01-2021,29,0,P028,2,,,,,
08-05-2023,25,PR001,P016,1,,,,,
19-11-2020,28,0,P010,3,,,,,
20-09-2022,34,0,P002,3,,,,,
19-11-2020,32,0,P002,1,,,,,
22-03-2022,27,0,P030,2,,,,,
04-08-2022,22,0,P024,1,,,,,
13-04-2021,19,PR001,P011,2,,,,,
27-11-2020,3,0,P002,1,,,,,
15-10-2022,8,0,P019,1,,,,,
23-01-2022,18,0,P002,1,,,,,
05-06-2023,26,0,P017,3,,,,,
22-01-2022,5,0,P001,1,,,,,
24-04-2020,2,PR001,P024,3,,,,,
14-03-2020,30,0,P025,3,,,,,
15-04-2022,35,PR001,P021,3,,,,,
18-06-2023,5,0,P002,3,,,,,
06-08-2021,48,0,P029,3,,,,,
25-10-2023,44,0,P020,3,,,,,
28-04-2022,11,PR001,P024,3,,,,,
07-07-2020,3,0,P003,3,,,,,
14-10-2020,2,0,P005,2,,,,,
15-04-2023,46,PR001,P023,3,,,,,
16-02-2022,26,0,P025,3,,,,,
23-09-2023,21,0,P027,3,,,,,
08-11-2022,37,0,P011,3,,,,,
11-05-2021,1,PR001,P015,1,,,,,
18-12-2020,35,0,P023,2,,,,,
14-11-2020,47,0,P029,2,,,,,
07-10-2021,19,0,P007,3,,,,,
31-05-2022,28,PR001,P029,3,,,,,
30-05-2020,38,PR001,P022,1,,,,,
01-01-2021,33,0,P004,2,,,,,
07-06-2022,25,0,P018,3,,,,,
30-08-2020,17,0,P017,1,,,,,
15-12-2020,40,0,P013,2,,,,,
15-11-2021,9,0,P006,3,,,,,
06-12-2020,35,0,P016,2,,,,,
10-01-2023,22,0,P025,2,,,,,
22-04-2020,20,PR001,P001,2,,,,,
07-06-2021,1,0,P004,3,,,,,
28-05-2023,14,PR001,P026,2,,,,,
26-06-2023,7,0,P009,3,,,,,
16-11-2020,42,0,P003,2,,,,,
21-12-2023,5,PR005,P023,2,,,,,
04-11-2020,47,0,P017,2,,,,,
23-03-2020,48,0,P024,2,,,,,
12-01-2023,7,0,P023,2,,,,,
05-03-2022,7,0,P004,2,,,,,
12-05-2021,20,PR001,P007,2,,,,,
14-02-2023,39,0,P022,1,,,,,
17-02-2022,26,0,P001,2,,,,,
23-04-2022,37,PR001,P017,2,,,,,
27-09-2023,33,0,P008,1,,,,,
04-05-2020,12,PR001,P001,1,,,,,
18-03-2023,44,0,P007,1,,,,,
15-06-2022,6,0,P016,2,,,,,
20-11-2022,13,0,P028,3,,,,,
29-01-2023,5,0,P011,1,,,,,
10-09-2021,5,0,P028,3,,,,,
17-06-2020,49,0,P029,1,,,,,
14-08-2021,22,0,P015,2,,,,,
05-11-2021,18,0,P011,2,,,,,
13-01-2021,39,0,P027,3,,,,,
03-09-2023,10,0,P003,3,,,,,
03-05-2022,30,PR001,P021,3,,,,,
28-12-2020,41,0,P030,2,,,,,
30-04-2022,23,PR001,P012,2,,,,,
12-11-2021,27,0,P003,2,,,,,
12-10-2023,46,0,P025,3,,,,,
17-04-2022,8,PR001,P011,2,,,,,
21-11-2020,45,0,P020,2,,,,,
11-04-2020,42,PR001,P019,3,,,,,
03-03-2022,32,0,P024,2,,,,,
15-04-2020,46,PR001,P004,1,,,,,
27-04-2023,7,PR001,P013,3,,,,,
21-04-2022,7,PR001,P022,1,,,,,
10-12-2020,38,0,P014,3,,,,,
15-10-2022,20,0,P002,2,,,,,
21-12-2023,41,PR005,P021,1,,,,,
18-12-2022,42,0,P013,2,,,,,
24-11-2022,50,0,P005,3,,,,,
16-11-2021,42,0,P010,2,,,,,
20-10-2020,42,0,P003,1,,,,,
17-11-2020,21,0,P021,3,,,,,
31-01-2020,44,0,P006,3,,,,,
12-09-2023,23,0,P011,3,,,,,
29-12-2022,14,0,P008,2,,,,,
07-04-2022,19,PR001,P022,1,,,,,
16-09-2023,39,0,P011,1,,,,,
07-07-2022,30,0,P024,2,,,,,
27-06-2020,27,0,P015,3,,,,,
26-06-2023,40,0,P019,3,,,,,
20-04-2023,17,PR001,P011,1,,,,,
17-08-2021,29,0,P002,2,,,,,
23-07-2023,37,PR004,P024,2,,,,,
24-01-2022,19,0,P025,3,,,,,
21-12-2023,2,PR005,P029,1,,,,,
12-07-2020,37,PR004,P004,2,,,,,
20-12-2023,42,PR005,P001,1,,,,,
27-09-2022,49,0,P028,3,,,,,
06-06-2022,29,0,P029,1,,,,,
05-01-2021,26,0,P029,3,,,,,
20-12-2023,40,PR005,P023,1,,,,,
13-09-2021,50,0,P004,3,,,,,
12-06-2021,1,0,P002,2,,,,,
28-02-2023,39,0,P023,1,,,,,
20-08-2023,13,0,P001,1,,,,,
23-10-2020,18,0,P027,3,,,,,
02-04-2020,31,PR001,P001,2,,,,,
26-01-2022,5,0,P017,2,,,,,
12-06-2020,45,0,P007,1,,,,,
25-03-2022,42,0,P005,1,,,,,
25-05-2023,20,PR001,P016,1,,,,,
18-11-2022,36,0,P020,3,,,,,
15-09-2021,48,0,P008,3,,,,,
29-10-2020,9,0,P028,3,,,,,
04-06-2023,20,0,P024,1,,,,,
15-07-2021,1,0,P025,1,,,,,
27-09-2022,40,0,P013,1,,,,,
04-06-2022,6,0,P026,2,,,,,
26-05-2021,39,PR001,P023,3,,,,,
24-11-2022,20,0,P005,1,,,,,
20-10-2021,16,0,P020,3,,,,,
02-08-2023,4,0,P002,1,,,,,
13-03-2020,33,0,P008,2,,,,,
21-01-2020,10,0,P014,2,,,,,
02-02-2020,26,0,P023,1,,,,,
04-11-2023,18,0,P017,2,,,,,
24-08-2023,44,0,P030,1,,,,,
05-02-2021,36,0,P010,1,,,,,
18-09-2021,26,0,P024,1,,,,,
04-10-2020,21,0,P018,3,,,,,
11-01-2022,40,0,P008,2,,,,,
01-12-2022,33,0,P023,3,,,,,
16-05-2023,7,PR001,P008,3,,,,,
09-09-2022,11,0,P024,3,,,,,
31-12-2022,24,0,P008,3,,,,,
15-04-2023,23,PR001,P026,2,,,,,
08-05-2021,42,PR001,P003,3,,,,,
13-07-2020,22,0,P024,2,,,,,
02-01-2023,11,0,P021,3,,,,,
28-05-2023,44,PR001,P020,2,,,,,
17-09-2020,17,0,P004,1,,,,,
10-05-2020,4,PR001,P029,3,,,,,
20-12-2023,44,PR005,P022,3,,,,,
29-12-2022,46,0,P025,3,,,,,
04-09-2023,41,0,P025,3,,,,,
03-09-2021,1,0,P002,3,,,,,
09-01-2023,6,0,P011,2,,,,,
09-03-2022,16,0,P010,2,,,,,
15-10-2022,31,0,P017,2,,,,,
12-07-2020,46,PR004,P030,2,,,,,
12-07-2023,26,0,P011,3,,,,,
01-08-2023,43,0,P008,1,,,,,
25-01-2020,37,0,P030,2,,,,,
21-11-2022,38,0,P025,2,,,,,
19-07-2023,35,0,P014,3,,,,,
21-03-2022,6,0,P026,2,,,,,
15-10-2022,22,0,P024,1,,,,,
29-05-2023,30,PR001,P013,1,,,,,
26-11-2021,32,0,P023,3,,,,,
04-03-2021,11,0,P020,3,,,,,
20-07-2022,46,0,P010,3,,,,,
09-03-2020,46,0,P010,1,,,,,
05-04-2023,48,PR001,P019,1,,,,,
20-07-2021,50,0,P014,2,,,,,
10-04-2020,5,PR001,P016,1,,,,,
16-06-2021,14,0,P026,3,,,,,
03-12-2020,11,0,P025,3,,,,,
25-05-2020,35,PR001,P028,2,,,,,
10-03-2023,26,0,P011,3,,,,,
07-04-2023,40,PR001,P006,2,,,,,
18-05-2022,20,PR001,P013,2,,,,,
08-03-2022,44,0,P021,3,,,,,
03-01-2023,21,0,P005,3,,,,,
15-10-2022,47,0,P025,2,,,,,
02-02-2020,38,0,P009,3,,,,,
18-07-2023,30,0,P004,3,,,,,
27-08-2023,49,0,P012,1,,,,,
17-05-2023,30,PR001,P015,2,,,,,
06-03-2020,50,0,P004,3,,,,,
02-07-2023,38,PR004,P009,1,,,,,
07-09-2021,48,0,P006,3,,,,,
14-02-2023,49,0,P012,3,,,,,
10-10-2023,30,0,P006,1,,,,,
17-01-2021,43,0,P012,3,,,,,
15-10-2022,35,0,P029,3,,,,,
31-12-2022,17,0,P009,1,,,,,
31-08-2021,2,0,P006,1,,,,,
09-08-2020,26,0,P016,2,,,,,
12-06-2023,6,0,P028,1,,,,,
25-04-2022,10,PR001,P012,3,,,,,
07-04-2021,8,PR001,P021,3,,,,,
13-10-2022,47,0,P016,1,,,,,
05-12-2020,4,0,P021,3,,,,,
11-12-2020,14,0,P002,3,,,,,
04-02-2020,27,0,P002,2,,,,,
15-01-2020,6,0,P019,1,,,,,
11-09-2022,29,0,P010,1,,,,,
01-06-2021,12,0,P005,2,,,,,
19-01-2020,5,0,P001,3,,,,,
15-02-2022,29,0,P025,2,,,,,
19-05-2022,24,PR001,P022,1,,,,,
18-10-2023,46,0,P017,1,,,,,
02-06-2023,24,0,P021,2,,,,,
08-01-2022,13,0,P029,3,,,,,
21-09-2023,25,0,P001,3,,,,,
05-08-2020,23,0,P030,1,,,,,
16-04-2020,27,PR001,P015,3,,,,,
20-07-2020,17,0,P014,1,,,,,
10-04-2022,43,PR001,P007,3,,,,,
24-06-2020,36,0,P003,3,,,,,
15-02-2020,5,0,P001,1,,,,,
24-02-2023,37,0,P016,3,,,,,
16-02-2023,3,0,P007,2,,,,,
17-08-2020,22,0,P024,2,,,,,
30-05-2021,25,PR001,P030,3,,,,,
31-12-2021,20,0,P001,2,,,,,
06-01-2021,25,0,P004,2,,,,,
13-10-2022,11,0,P024,1,,,,,
05-03-2020,11,0,P023,2,,,,,
08-11-2022,30,0,P006,3,,,,,
24-03-2022,25,0,P025,3,,,,,
10-05-2021,46,PR001,P023,3,,,,,
04-05-2023,30,PR001,P006,3,,,,,
29-09-2022,24,0,P019,3,,,,,
04-11-2022,48,0,P022,2,,,,,
27-06-2023,6,0,P014,2,,,,,
16-09-2020,26,0,P012,2,,,,,
20-06-2021,8,0,P027,2,,,,,
28-06-2020,18,0,P005,3,,,,,
24-09-2021,32,0,P021,2,,,,,
16-08-2022,14,0,P007,1,,,,,
19-12-2022,24,0,P028,2,,,,,
04-02-2020,50,0,P017,1,,,,,
07-08-2020,8,0,P010,1,,,,,
14-12-2020,37,0,P008,3,,,,,
07-09-2021,1,0,P005,1,,,,,
10-01-2021,35,0,P024,1,,,,,
25-06-2021,18,0,P027,2,,,,,
23-12-2020,38,0,P020,1,,,,,
26-11-2022,17,0,P022,1,,,,,
28-07-2023,36,0,P010,2,,,,,
25-05-2023,3,PR001,P024,2,,,,,
30-11-2023,39,0,P014,3,,,,,
07-07-2020,44,0,P018,2,,,,,
08-11-2022,15,0,P017,3,,,,,
29-06-2021,28,0,P008,3,,,,,
12-03-2023,11,0,P028,1,,,,,
07-12-2022,2,0,P008,1,,,,,
13-03-2020,20,0,P017,1,,,,,
24-05-2023,35,PR001,P030,2,,,,,
17-10-2020,12,0,P025,1,,,,,
28-11-2020,31,0,P011,3,,,,,
10-12-2020,49,0,P021,1,,,,,
21-07-2022,41,0,P024,2,,,,,
13-07-2021,28,0,P021,2,,,,,
18-08-2021,42,0,P018,3,,,,,
13-11-2022,3,0,P030,1,,,,,
01-12-2022,43,0,P016,2,,,,,
14-10-2023,44,0,P027,3,,,,,
04-05-2023,19,PR001,P022,3,,,,,
08-06-2023,17,0,P011,1,,,,,
24-10-2020,6,0,P011,1,,,,,
06-04-2022,19,PR001,P006,1,,,,,
08-11-2022,10,0,P002,2,,,,,
09-11-2020,11,0,P011,2,,,,,
08-08-2020,29,0,P009,3,,,,,
19-03-2020,35,0,P008,1,,,,,
27-11-2023,45,0,P013,1,,,,,
26-08-2021,28,0,P017,3,,,,,
27-11-2021,42,0,P014,2,,,,,
02-09-2023,41,0,P015,1,,,,,
22-11-2021,1,0,P015,1,,,,,
01-09-2022,5,0,P005,1,,,,,
07-09-2022,2,0,P004,2,,,,,
01-02-2023,45,0,P006,1,,,,,
29-09-2020,50,0,P028,3,,,,,
14-11-2021,38,0,P019,2,,,,,
20-07-2021,26,0,P015,3,,,,,
08-10-2023,25,0,P030,1,,,,,
19-11-2023,33,0,P013,1,,,,,
27-12-2021,41,0,P018,2,,,,,
08-06-2023,9,0,P024,3,,,,,
17-04-2021,25,PR001,P005,2,,,,,
10-08-2023,17,0,P003,1,,,,,
12-10-2021,44,0,P019,2,,,,,
27-11-2023,29,0,P022,1,,,,,
16-12-2020,23,0,P019,1,,,,,
28-03-2022,2,0,P016,2,,,,,
06-04-2021,27,PR001,P005,1,,,,,
24-09-2020,32,0,P029,3,,,,,
02-01-2023,27,0,P017,1,,,,,
11-01-2023,2,0,P027,1,,,,,
10-11-2021,16,0,P024,1,,,,,
22-11-2021,41,0,P004,3,,,,,
26-12-2022,30,0,P025,1,,,,,
29-05-2022,39,PR001,P010,3,,,,,
13-12-2021,1,0,P008,3,,,,,
28-10-2023,44,0,P022,3,,,,,
17-02-2021,35,0,P020,1,,,,,
04-05-2021,30,PR001,P001,3,,,,,
16-04-2021,31,PR001,P028,3,,,,,
05-04-2020,21,PR001,P017,2,,,,,
28-12-2021,35,0,P006,2,,,,,
18-03-2022,6,0,P010,1,,,,,
06-06-2023,7,0,P020,2,,,,,
04-08-2021,37,0,P014,1,,,,,
14-09-2023,39,0,P001,1,,,,,
15-02-2020,8,0,P026,3,,,,,
22-08-2022,37,0,P028,2,,,,,
24-09-2023,50,0,P023,1,,,,,
14-02-2020,44,0,P027,2,,,,,
30-10-2020,22,0,P009,2,,,,,
26-11-2023,31,0,P003,2,,,,,
12-02-2021,38,0,P030,2,,,,,
28-09-2020,34,0,P009,2,,,,,
25-08-2021,11,0,P003,2,,,,,
07-10-2021,39,0,P012,1,,,,,
07-02-2023,40,0,P020,3,,,,,
01-02-2022,44,0,P018,1,,,,,
03-06-2021,3,0,P019,1,,,,,
13-06-2021,38,0,P028,2,,,,,
04-09-2022,32,0,P027,3,,,,,
16-09-2022,34,0,P016,1,,,,,
27-10-2021,38,0,P013,3,,,,,
21-12-2021,1,0,P030,3,,,,,
30-09-2020,32,0,P021,3,,,,,
01-01-2020,7,0,P011,2,,,,,
12-11-2022,24,0,P025,2,,,,,
20-04-2022,20,PR001,P007,3,,,,,
16-02-2022,35,0,P017,3,,,,,
15-02-2022,10,0,P022,2,,,,,
02-03-2022,4,0,P018,3,,,,,
22-02-2020,12,0,P007,3,,,,,
21-06-2023,41,0,P010,1,,,,,
29-12-2022,3,0,P025,3,,,,,
26-05-2020,33,PR001,P029,1,,,,,
07-03-2021,8,0,P007,3,,,,,
07-09-2020,32,0,P021,1,,,,,
26-03-2021,35,0,P024,2,,,,,
28-05-2021,27,PR001,P002,3,,,,,
18-02-2021,7,0,P006,3,,,,,
01-06-2023,17,0,P008,1,,,,,
01-12-2020,45,0,P012,3,,,,,
07-10-2020,41,0,P017,1,,,,,
24-10-2023,49,0,P021,1,,,,,
13-10-2022,7,0,P008,3,,,,,
07-01-2021,25,0,P008,2,,,,,
20-03-2022,8,0,P017,2,,,,,
07-02-2020,36,0,P023,1,,,,,
13-12-2020,32,0,P006,1,,,,,
24-10-2021,26,0,P013,3,,,,,
08-07-2021,18,0,P018,3,,,,,
22-02-2020,2,0,P010,2,,,,,
03-12-2021,31,0,P022,1,,,,,
28-08-2023,18,0,P006,1,,,,,
23-02-2022,9,0,P026,2,,,,,
07-02-2022,9,0,P028,2,,,,,
27-07-2021,42,0,P007,3,,,,,
17-12-2022,18,0,P024,3,,,,,
02-08-2020,23,0,P028,1,,,,,
28-06-2023,49,0,P011,2,,,,,
13-07-2023,29,0,P024,2,,,,,
28-04-2020,6,PR001,P002,1,,,,,
23-11-2021,49,0,P025,3,,,,,
28-09-2021,36,0,P027,2,,,,,
01-04-2022,20,PR001,P017,3,,,,,
15-07-2023,8,PR004,P002,2,,,,,
21-05-2021,43,PR001,P013,3,,,,,
04-02-2020,31,0,P025,2,,,,,
23-04-2022,9,PR001,P009,3,,,,,
28-05-2020,17,PR001,P023,2,,,,,
05-10-2023,21,0,P001,2,,,,,
03-11-2023,28,0,P016,3,,,,,
18-03-2022,45,0,P030,2,,,,,
17-10-2021,21,0,P016,2,,,,,
30-05-2023,5,PR001,P018,3,,,,,
21-11-2022,41,0,P029,3,,,,,
16-02-2020,31,0,P013,3,,,,,
03-11-2022,22,0,P007,3,,,,,
24-01-2021,41,0,P019,1,,,,,
31-01-2022,49,0,P021,1,,,,,
15-11-2022,13,0,P024,2,,,,,
30-12-2021,1,0,P020,1,,,,,
18-05-2020,17,PR001,P005,3,,,,,
20-01-2023,6,0,P014,2,,,,,
08-06-2022,35,0,P022,2,,,,,
24-11-2020,20,0,P010,3,,,,,
14-12-2021,30,0,P005,1,,,,,
16-04-2021,24,PR001,P009,3,,,,,
12-10-2023,21,0,P011,3,,,,,
19-08-2023,28,0,P010,2,,,,,
07-03-2021,19,0,P030,2,,,,,
10-06-2022,49,0,P012,2,,,,,
31-03-2022,21,0,P013,2,,,,,
22-10-2023,5,0,P009,3,,,,,
11-05-2022,32,PR001,P018,2,,,,,
22-09-2020,25,0,P028,3,,,,,
13-10-2022,27,0,P011,2,,,,,
28-01-2021,47,0,P023,3,,,,,
19-03-2023,15,0,P017,2,,,,,
22-09-2023,14,0,P003,2,,,,,
16-08-2022,27,0,P011,2,,,,,
07-09-2023,48,0,P010,3,,,,,
30-12-2021,1,0,P029,2,,,,,
19-06-2021,33,0,P008,2,,,,,
24-08-2020,8,0,P007,2,,,,,
27-04-2020,40,PR001,P024,2,,,,,
04-06-2022,20,0,P001,3,,,,,
13-10-2022,42,0,P029,1,,,,,
08-11-2022,13,0,P004,3,,,,,
28-04-2020,10,PR001,P030,1,,,,,
29-09-2023,50,0,P026,3,,,,,
15-11-2020,16,0,P009,3,,,,,
24-03-2020,47,0,P001,2,,,,,
11-11-2020,5,0,P025,1,,,,,
08-06-2023,9,0,P021,3,,,,,
19-12-2023,30,PR005,P003,2,,,,,
12-05-2022,46,PR001,P020,2,,,,,
04-06-2023,25,0,P013,3,,,,,
20-09-2021,21,0,P024,2,,,,,
17-11-2020,15,0,P014,1,,,,,
15-10-2023,14,0,P005,1,,,,,
22-06-2021,9,0,P023,2,,,,,
07-03-2020,18,0,P025,1,,,,,
01-07-2021,28,0,P008,1,,,,,
26-11-2022,34,0,P029,3,,,,,
20-07-2023,36,0,P005,3,,,,,
19-10-2023,13,0,P017,1,,,,,
13-02-2020,15,0,P021,1,,,,,
13-07-2022,39,0,P026,1,,,,,
07-05-2021,47,PR001,P028,2,,,,,
14-10-2020,34,0,P014,3,,,,,
17-10-2020,25,0,P017,3,,,,,
20-04-2020,29,PR001,P023,1,,,,,
06-05-2021,27,PR001,P001,2,,,,,
09-12-2020,12,0,P001,2,,,,,
14-01-2021,9,0,P028,2,,,,,
21-01-2023,16,0,P006,3,,,,,
19-07-2022,20,0,P027,3,,,,,
07-02-2023,19,0,P027,1,,,,,
12-10-2022,43,0,P029,1,,,,,
01-04-2020,12,PR001,P004,3,,,,,
05-12-2020,50,0,P023,1,,,,,
26-01-2021,21,0,P002,1,,,,,
15-04-2021,42,PR001,P001,1,,,,,
18-10-2023,24,0,P027,3,,,,,
19-12-2023,11,PR005,P007,2,,,,,
27-08-2022,41,0,P017,3,,,,,
19-01-2023,29,0,P029,1,,,,,
13-04-2020,8,PR001,P028,3,,,,,
06-06-2020,45,0,P016,2,,,,,
08-02-2020,31,0,P019,1,,,,,
18-11-2021,42,0,P016,3,,,,,
19-12-2023,21,PR005,P026,1,,,,,
14-02-2021,3,0,P017,2,,,,,
30-06-2022,27,0,P008,1,,,,,
21-07-2021,35,0,P023,2,,,,,
21-07-2021,37,0,P020,2,,,,,
19-12-2023,32,PR005,P005,3,,,,,
03-12-2020,37,0,P012,2,,,,,
04-03-2022,29,0,P007,3,,,,,
08-10-2023,23,0,P015,3,,,,,
27-01-2020,46,0,P026,3,,,,,
18-10-2020,15,0,P015,1,,,,,
06-05-2021,32,PR001,P009,2,,,,,
08-02-2022,25,0,P021,2,,,,,
24-10-2023,21,0,P004,1,,,,,
16-10-2020,35,0,P005,3,,,,,
29-12-2021,28,0,P022,1,,,,,
03-08-2021,22,0,P024,1,,,,,
04-10-2021,34,0,P009,1,,,,,
09-01-2023,39,0,P012,3,,,,,
19-12-2023,15,PR005,P028,2,,,,,
17-09-2020,15,0,P021,3,,,,,
16-12-2022,50,0,P025,2,,,,,
21-08-2021,28,0,P012,3,,,,,
25-02-2022,5,0,P005,2,,,,,
31-12-2021,1,0,P008,3,,,,,
11-10-2022,34,0,P027,2,,,,,
15-11-2020,43,0,P026,2,,,,,
05-07-2020,27,PR004,P005,3,,,,,
05-07-2022,15,0,P014,3,,,,,
23-02-2023,50,0,P002,2,,,,,
30-10-2020,16,0,P024,3,,,,,
02-05-2023,43,PR001,P001,1,,,,,
19-12-2023,2,PR005,P020,3,,,,,
21-09-2022,36,0,P019,1,,,,,
24-11-2021,42,0,P020,3,,,,,
08-03-2023,36,0,P006,3,,,,,
19-04-2021,33,PR001,P010,1,,,,,
21-08-2022,8,0,P008,1,,,,,
11-04-2021,38,PR001,P006,3,,,,,
01-05-2020,48,PR001,P016,3,,,,,
15-05-2022,15,PR001,P016,2,,,,,
12-09-2023,6,0,P011,3,,,,,
21-11-2021,8,0,P019,3,,,,,
03-04-2020,32,PR001,P030,1,,,,,
15-02-2022,12,0,P013,2,,,,,
26-02-2020,16,0,P030,3,,,,,
18-12-2020,49,0,P001,1,,,,,
11-04-2020,41,PR001,P003,2,,,,,
14-11-2022,26,0,P027,2,,,,,
16-02-2021,44,0,P004,3,,,,,
08-07-2023,34,PR004,P003,1,,,,,
11-03-2020,36,0,P013,3,,,,,
02-08-2020,4,0,P003,1,,,,,
18-12-2023,41,PR005,P007,1,,,,,
27-02-2023,7,0,P022,2,,,,,
16-06-2022,21,0,P001,3,,,,,
23-08-2023,16,0,P027,2,,,,,
18-08-2020,44,0,P014,2,,,,,
01-12-2022,20,0,P026,3,,,,,
29-09-2023,47,0,P002,3,,,,,
21-06-2021,15,0,P002,1,,,,,
30-10-2020,38,0,P021,3,,,,,
02-12-2020,49,0,P026,2,,,,,
09-04-2020,7,PR001,P027,3,,,,,
10-10-2022,43,0,P005,3,,,,,
09-11-2022,30,0,P017,2,,,,,
24-07-2020,43,0,P027,3,,,,,
05-01-2022,1,0,P016,1,,,,,
05-11-2022,6,0,P004,1,,,,,
16-08-2022,13,0,P027,3,,,,,
19-12-2022,16,0,P027,3,,,,,
09-06-2022,28,0,P025,1,,,,,
01-01-2021,20,0,P010,3,,,,,
25-09-2023,21,0,P006,3,,,,,
23-10-2023,39,0,P026,2,,,,,
05-11-2023,15,0,P026,2,,,,,
31-01-2023,16,0,P002,3,,,,,
19-07-2022,39,0,P013,1,,,,,
22-02-2023,31,0,P030,2,,,,,
03-11-2022,25,0,P002,3,,,,,
04-10-2020,23,0,P030,3,,,,,
12-01-2023,9,0,P008,1,,,,,
23-06-2020,2,0,P013,1,,,,,
20-04-2022,18,PR001,P010,3,,,,,
26-07-2020,24,PR004,P004,3,,,,,
20-07-2022,30,0,P026,2,,,,,
12-02-2020,50,0,P002,2,,,,,
10-09-2020,36,0,P012,2,,,,,
15-08-2020,30,0,P001,1,,,,,
09-04-2023,5,PR001,P026,3,,,,,
23-07-2020,41,0,P003,3,,,,,
18-03-2021,29,0,P009,3,,,,,
28-05-2023,20,PR001,P013,3,,,,,
18-06-2022,4,0,P003,2,,,,,
28-09-2021,20,0,P020,3,,,,,
12-10-2021,3,0,P029,2,,,,,
17-04-2022,24,PR001,P019,2,,,,,
25-08-2021,13,0,P024,3,,,,,
14-06-2020,32,0,P007,3,,,,,
17-10-2023,22,0,P009,3,,,,,
19-02-2023,10,0,P004,3,,,,,
10-01-2022,26,0,P022,2,,,,,
05-06-2023,39,0,P016,1,,,,,
21-04-2022,12,PR001,P018,3,,,,,
10-10-2022,44,0,P007,1,,,,,
09-10-2022,37,0,P001,3,,,,,
15-08-2023,4,0,P003,3,,,,,
09-10-2022,8,0,P006,1,,,,,
06-07-2023,35,0,P021,1,,,,,
24-07-2021,30,PR004,P015,1,,,,,
17-02-2023,33,0,P006,1,,,,,
11-08-2020,50,0,P020,3,,,,,
12-01-2022,1,0,P010,1,,,,,
12-05-2021,32,PR001,P027,2,,,,,
29-08-2022,41,0,P015,2,,,,,
05-03-2023,49,0,P026,3,,,,,
26-04-2022,37,PR001,P016,3,,,,,
29-05-2020,28,PR001,P013,2,,,,,
25-11-2022,38,0,P012,1,,,,,
26-02-2022,36,0,P008,1,,,,,
13-12-2020,18,0,P018,1,,,,,
06-10-2020,29,0,P016,1,,,,,
01-12-2020,29,0,P019,3,,,,,
28-04-2020,27,PR001,P024,2,,,,,
26-04-2020,20,PR001,P022,3,,,,,
22-11-2022,20,0,P001,3,,,,,
11-12-2021,29,0,P029,1,,,,,
21-04-2020,47,PR001,P003,3,,,,,
06-01-2023,31,0,P006,3,,,,,
17-02-2020,38,0,P002,3,,,,,
28-11-2020,34,0,P010,3,,,,,
26-07-2021,26,0,P026,2,,,,,
09-03-2020,44,0,P025,3,,,,,
23-10-2020,31,0,P007,3,,,,,
25-01-2022,1,0,P025,3,,,,,
31-12-2020,30,0,P020,1,,,,,
14-03-2023,43,0,P009,1,,,,,
08-12-2020,44,0,P003,3,,,,,
09-11-2022,42,0,P008,2,,,,,
27-08-2020,14,0,P021,3,,,,,
05-06-2023,10,0,P008,3,,,,,
01-02-2023,43,0,P012,2,,,,,
07-05-2020,6,PR001,P017,2,,,,,
10-08-2023,10,0,P028,1,,,,,
10-03-2022,10,0,P015,1,,,,,
11-04-2022,46,PR001,P027,3,,,,,
25-10-2021,46,0,P008,1,,,,,
05-06-2022,3,0,P010,2,,,,,
07-04-2020,14,PR001,P024,2,,,,,
13-02-2020,23,0,P020,1,,,,,
16-08-2022,42,0,P022,1,,,,,
12-05-2021,14,PR001,P010,1,,,,,
23-02-2022,36,0,P019,3,,,,,
28-08-2022,19,0,P030,1,,,,,
25-02-2022,2,0,P013,3,,,,,
23-08-2020,34,0,P030,3,,,,,
12-09-2023,5,0,P011,3,,,,,
05-10-2020,11,0,P001,2,,,,,
21-07-2020,27,0,P014,3,,,,,
15-03-2022,18,0,P007,1,,,,,
22-10-2023,39,0,P027,1,,,,,
04-06-2020,24,0,P005,3,,,,,
15-01-2021,8,0,P030,3,,,,,
15-08-2020,17,0,P015,2,,,,,
19-08-2023,45,0,P010,3,,,,,
